Total_area_contour,Total_perimeter_contour,area_hull,area_total,particles,perimeter_hull,perimeter_total,radius_circle,stickness
13017.5,5.656854153,22848.5,11052.5,32000,572.104224,2611.867428,104.9324036,0.044
13460,5.656854153,23607,11418.5,33000,580.1290562,2680.009563,105.9297562,0.044
13873,5.656854153,24508.5,11759.5,34000,591.5630372,2761.264397,108.5045319,0.044
14166,16.72792184,25470,12056.5,35000,604.6415375,2860.259344,111.4238434,0.044
14586.5,7.656854153,26146,12384.5,36000,614.2984519,2946.342605,113.1797943,0.044
15330.5,5.656854153,26804,12904.5,37000,622.1588173,2897.573053,114.7822876,0.044
15706,5.656854153,27576,13223,38000,632.1013834,2960.099964,116.9450684,0.044
16147,5.656854153,28531.5,13571,39000,643.2324803,3028.384235,119.5881195,0.044
1529.5,5.656854153,2270,1327.5,4000,182.1426651,445.9137753,33.32523346,0.044
16428,5.656854153,29307,13850,40000,650.7974825,3123.580193,121.0778122,0.044
16930,5.656854153,30099,14238.5,41000,659.1434737,3185.964969,122.5317154,0.044
17512,5.656854153,30917,14669.5,42000,666.7022943,3188.45025,124.102478,0.044
17866.5,5.656854153,31909,14999,43000,676.2811215,3244.089859,126.0136871,0.044
18228,5.656854153,32322.5,15293,44000,682.7446682,3318.717276,127.6568909,0.044
18554,7.656854153,33226,15588.5,45000,693.3577802,3436.925427,129.9131775,0.044
18955,5.656854153,34318.5,15951,46000,703.9685676,3468.824921,132.2718811,0.044
19337.5,5.656854153,35029,16276,47000,710.7986712,3548.22189,133.7861786,0.044
19694.5,5.656854153,36037,16598,48000,720.2973752,3613.133577,135.4158936,0.044
20004.5,5.656854153,36794.5,16894.5,49000,728.2281737,3718.287905,137.7480621,0.044
2007,5.656854153,2946.5,1702.5,5000,208.9087956,532.7665876,38.21014023,0.044
20293,5.656854153,37762,17160,50000,736.6587508,3849.868639,138.8606415,0.044
20695.5,5.656854153,38327,17505,51000,742.0929732,3925.265608,140.3567963,0.044
21130.5,5.656854153,38993,17845,52000,747.9976838,3990.863587,141.5928345,0.044
21563.5,5.656854153,39553.5,18196,53000,753.0034479,4040.804712,142.3105011,0.044
22097.5,5.656854153,40276.5,18606.5,54000,760.2353153,4050.704207,143.5288544,0.044
22475.5,5.656854153,40545.5,18944.5,55000,763.6875801,4067.674769,144.7801056,0.044
22721.5,5.656854153,41485.5,19212,56000,771.8624587,4195.456514,146.0360565,0.044
23069,7.656854153,42339.5,19527.5,57000,780.4160602,4278.895113,147.6379852,0.044
23364.5,5.656854153,43359,19813.5,58000,789.440923,4385.262644,149.1762695,0.044
23697.5,5.656854153,44204.5,20115,59000,801.0425161,4504.559107,153.5131378,0.044
2437,5.656854153,3523.5,2060.5,6000,227.738198,563.2518688,41.80358124,0.044
24018.5,5.656854153,45202,20410.5,60000,808.4651372,4647.45355,155.0307465,0.044
24600.5,5.656854153,46074,20832.5,61000,817.7909731,4687.110404,156.385849,0.044
25056,5.656854153,46740.5,21202,62000,823.9555874,4710.323607,156.8256531,0.044
25513.5,5.656854153,48132,21568,63000,833.4090148,4765.57844,157.7063141,0.044
25970,5.656854153,48785.5,21934,64000,839.0614489,4777.235294,158.900238,0.044
26383,5.656854153,49941.5,22293,65000,846.6628162,4846.347992,160.4471436,0.044
26812,5.656854153,51308,22653,66000,857.9861708,4941.058669,161.5001068,0.044
27152.5,5.656854153,52284,22964,67000,864.4359488,5072.396762,162.5042877,0.044
27481.5,5.656854153,53470,23256,68000,874.934834,5205.876991,166.0430298,0.044
27923.5,5.656854153,54008,23616,69000,879.841792,5273.675981,167.120575,0.044
2929.5,7.656854153,4253,2439.5,7000,250.2647654,661.9625458,47.77936172,0.044
11809,5.656854153,14618,11120.5,70000,449.8129319,1072.177837,79.44335175,0.008
28618,5.656854153,55761,24249,71000,893.5296704,5460.612053,169.5937347,0.044
28960.5,5.656854153,56767.5,24557.5,72000,901.1160412,5592.192788,170.8450623,0.044
29437,5.656854153,57393.5,24928.5,73000,905.8933346,5602.050652,172.1773376,0.044
29831,5.656854153,58355.5,25273.5,74000,914.7940645,5678.477058,173.0723419,0.044
30208.5,5.656854153,59254,25611.5,75000,919.1924266,5798.584704,173.9713745,0.044
30715.5,5.656854153,59879,25997.5,76000,924.7832167,5778.986725,175.5350037,0.044
31082.5,5.656854153,60855,26321,77000,931.5232167,5874.96948,177.3373566,0.044
31334,5.656854153,61610,26577.5,78000,938.1522629,6004.265943,178.9169922,0.044
31674,5.656854153,62274,26886.5,79000,942.8260853,6087.721787,180.0348206,0.044
3272,5.656854153,4875.5,2757,8000,267.8092127,742.1463113,50.37322617,0.044
32170.5,5.656854153,63005.5,27266,80000,946.8039006,6158.248698,180.477951,0.044
3682,5.656854153,5734.5,3111,9000,289.0237272,822.5727174,53.42308426,0.044
247,5.656854153,326,237,1000,68.19903266,90.22539568,12.53005886,0.009
3882,5.656854153,5747,3356.5,10000,296.4303331,891.8691808,58.56946182,0.046
4219.5,5.656854153,6357.5,3665.5,11000,311.8934979,1031.55042,62.03907394,0.046
4550.5,5.656854153,6867.5,3972,12000,322.4434068,1098.704748,64.04891205,0.046
5068.5,5.656854153,7442.5,4372.5,13000,337.1742598,1111.834691,67.10636139,0.046
5610,5.656854153,7908.5,4797,14000,348.3491284,1140.989019,69.52167511,0.046
5944,5.656854153,8595,5102.5,15000,360.8746032,1215.172784,70.68942261,0.046
6311.5,5.656854153,9440.5,5432.5,16000,375.0957257,1304.569753,73.28890991,0.046
6694,5.656854153,10032,5769.5,17000,387.3347464,1349.883461,74.87666321,0.046
7007,9.071067691,10728.5,6048.5,18000,399.5184323,1486.535263,75.88916016,0.046
7399.5,5.656854153,11319.5,6386.5,19000,409.1319971,1576.334253,77.38795471,0.046
685,7.656854153,999,606,2000,124.8690265,242.0487704,24.62862778,0.046
7844,9.071067691,11862,6749,20000,417.8131568,1614.861164,79.24421692,0.046
8217,5.656854153,12534.5,7081,21000,429.354713,1723.797237,80.94698334,0.046
8610,5.656854153,13027.5,7412.5,22000,440.6369371,1773.01044,82.61512756,0.046
9088.5,5.656854153,13663.5,7794,23000,448.6606712,1794.081507,84.26493073,0.046
9397.5,5.656854153,14445.5,8076.5,24000,464.8228835,1905.520106,87.48814392,0.046
9940.5,5.656854153,15370.5,8483.5,25000,476.5777065,2010.088648,89.39016724,0.046
10365.5,7.656854153,16072,8851.5,26000,486.1315888,2046.917075,91.07496643,0.046
10808.5,5.656854153,16887,9220.5,27000,500.2818296,2107.828762,93.0637207,0.046
11116.5,5.656854153,17614.5,9512.5,28000,511.9091754,2222.196293,94.71561432,0.046
11483.5,5.656854153,18208.5,9835.5,29000,519.6206917,2270.137418,96.49260712,0.046
1082,5.656854153,1595.5,947,3000,161.3011723,316.9604578,31.945364,0.046
12227,5.656854153,19181,10352.5,30000,531.2628864,2284.965845,97.6105957,0.046
12584,5.656854153,19760.5,10677,31000,538.7823614,2340.380059,99.33252716,0.046
12992,7.656854153,20456.5,11034.5,32000,547.7808527,2438.303939,100.5016327,0.046
13447.5,5.656854153,21370,11404,33000,560.6256456,2500.345569,102.6508713,0.046
13858.5,11.89949477,22438,11747.5,34000,576.5835025,2574.127313,106.8998947,0.046
14193,5.656854153,23111.5,12066.5,35000,584.0839736,2645.240011,108.3370514,0.046
14651.5,5.656854153,24130,12426.5,36000,598.1136887,2724.63698,112.1161041,0.046
15039,5.656854153,24593,12773.5,37000,603.3691176,2782.435969,112.597229,0.046
15348.5,5.656854153,25132.5,13065,38000,612.8774242,2887.389287,115.3382874,0.046
15689,5.656854153,26192,13364.5,39000,626.6189255,2986.40148,118.004364,0.046
1468.5,5.656854153,2161,1279.5,4000,184.2493675,419.0853482,37.16527176,0.046
16046.5,13.31370831,27141,13689.5,40000,636.9333525,3100.36699,119.3980713,0.046
16630,5.656854153,27874,14121.5,41000,644.0894313,3140.793396,120.8567276,0.046
16940.5,5.656854153,28791.5,14411,42000,654.3670692,3276.57514,123.4121094,0.046
17290,5.656854153,29443.5,14738.5,43000,663.513509,3392.700031,124.6195221,0.046
17734.5,5.656854153,30249.5,15091,44000,671.2280732,3474.33964,126.3102341,0.046
18398.5,9.071067691,31265.5,15573.5,45000,684.1516929,3478.097,128.8032532,0.046
18933.5,5.656854153,31895,15971.5,46000,692.7894201,3506.097,131.4002533,0.046
19313,5.656854153,32722.5,16304,47000,702.7479528,3561.310203,133.0085602,0.046
19646.5,5.656854153,33715.5,16612,48000,716.4170529,3675.334588,136.2095032,0.046
19977.5,5.656854153,34410,16916,49000,724.485855,3801.300098,138.7093353,0.046
1845.5,5.656854153,2745.5,1606,5000,209.1471506,540.8670928,41.48804855,0.046
20343,5.656854153,35635.5,17226,50000,734.717694,3932.496056,140.6023865,0.046
20691.5,5.656854153,36583,17530.5,51000,744.0800948,4017.508249,143.4060059,0.046
21152,17.31370831,37306.5,17895.5,52000,753.8127751,4080.218926,145.8013458,0.046
21555,5.656854153,38063,18235.5,53000,760.9977028,4144.361061,146.605011,0.046
21907.5,5.656854153,38923,18565,54000,767.7943118,4255.456514,147.9266052,0.046
22318.5,5.656854153,39570.5,18908.5,55000,774.85611,4289.983425,149.1460114,0.046
22726.5,5.656854153,40691,19244,56000,784.7033088,4391.338764,150.4161987,0.046
23120.5,5.656854153,41965,19583.5,57000,794.109364,4452.551967,152.0527496,0.046
23633.5,5.656854153,42995.5,19993,58000,805.9251438,4499.020003,154.7943268,0.046
23926.5,5.656854153,43928,20270,59000,813.3160723,4648.500232,156.638092,0.046
2216.5,5.656854153,3572.5,1952,6000,235.9794483,654.4061968,47.18325424,0.046
24294,5.656854153,44705.5,20588,60000,820.747767,4754.382482,157.7401581,0.046
24693,5.656854153,45588,20930.5,61000,829.0697784,4812.424112,158.9077148,0.046
25100.5,5.656854153,46629,21270,62000,836.558419,4891.6617,160.4151917,0.046
25503,5.656854153,47638.5,21611,63000,842.2371112,4957.803836,161.7012177,0.046
25922.5,5.656854153,48364,21963,64000,850.1160614,5039.200804,163.3111572,0.046
26256,5.656854153,48926,22267,65000,856.5824513,5161.225189,164.6239166,0.046
26591,5.656854153,49806,22599,66000,862.5518749,5248.764293,165.506897,0.046
26957,5.656854153,50458,22924.5,67000,868.7215154,5327.634351,166.7289276,0.046
27263.5,5.656854153,51611,23213,68000,878.246659,5487.072949,167.7037201,0.046
27748,5.656854153,52887.5,23594.5,69000,889.5422428,5618.712559,170.7310944,0.046
2676,5.656854153,4155,2318.5,7000,255.7423862,714.447827,52.28059387,0.046
12804,7.656854153,17138,12013,70000,497.9524984,1413.037789,92.08874512,0.009
28615.5,7.656854153,55205.5,24316.5,71000,910.1758207,5818.276048,176.7103271,0.046
28954,5.656854153,56426,24623.5,72000,918.8863773,5949.957287,179.104126,0.046
29555,5.656854153,57371,25077,73000,928.2044817,5976.484199,180.9400177,0.046
30086.5,5.656854153,58153,25492,74000,932.5636339,6023.253751,181.6378021,0.046
30488.5,5.656854153,58948,25838.5,75000,939.6484205,6100.265943,183.3856354,0.046
31127,5.656854153,59639.5,26304.5,76000,945.5193477,6073.638527,184.4777527,0.046
31787,5.656854153,60857.5,26770.5,77000,955.4625735,6081.153245,186.4492188,0.046
32128.5,5.656854153,61962.5,27083,78000,963.3953147,6187.278136,188.3455353,0.046
32459.5,5.656854153,62685,27393,79000,969.0365999,6286.474094,189.4888916,0.046
3076,5.656854153,4744,2668.5,8000,270.5055885,802.1879414,54.72266388,0.046
32861.5,5.656854153,63400,27740.5,80000,973.8196721,6326.314714,191.0040283,0.046
3508.5,7.656854153,5108,3021,9000,279.9488136,824.0874362,55.80556488,0.046
247,5.656854153,326,237,1000,68.19903266,90.22539568,12.53005886,0.009
3757,5.656854153,5412,3235,10000,271.2212987,826.371707,47.64286423,0.048
4069.5,5.656854153,6075.5,3538.5,11000,288.1193868,957.8103057,50.49630356,0.048
4583.5,5.656854153,7074.5,3940,12000,313.038552,1075.047894,55.37187576,0.048
5046,5.656854153,7872.5,4317.5,13000,329.2907329,1154.060087,59.11439514,0.048
5402,5.656854153,8519.5,4646.5,14000,343.8907231,1266.427618,62.23553848,0.048
5814.5,5.656854153,9190,5001.5,15000,357.0225047,1381.623576,65.75152588,0.048
6231,5.656854153,9857,5357.5,16000,371.9816113,1465.079419,69.5072937,0.048
6646.5,5.656854153,10514,5702.5,17000,383.8830699,1555.790096,70.91025543,0.048
7144.5,5.656854153,11361.5,6111.5,18000,399.8634126,1641.530211,73.80558777,0.048
7841,5.656854153,12235,6614,19000,415.6438882,1691.512966,77.6044693,0.048
700,5.656854153,965,614.5,2000,119.6018697,220.1492757,21.69314003,0.048
8248,5.656854153,13009.5,6965,20000,433.0755264,1798.909935,81.00164032,0.048
8717,5.656854153,13770.5,7338,21000,444.9254669,1913.277466,82.2790451,0.048
9137,5.656854153,14590.5,7710,22000,458.455431,1979.360726,85.29607391,0.048
9574.5,5.656854153,15349,8069.5,23000,469.9017127,2108.799325,87.44616699,0.048
10227.5,5.656854153,16121,8545,24000,485.1566782,2125.870392,91.80560303,0.048
10600.5,5.656854153,16959,8876,25000,497.9896313,2261.208486,94.85393524,0.048
11824,5.656854153,17417,9630,26000,503.7374407,2104.213538,95.68839264,0.048
12229.5,5.656854153,18387,9970,27000,514.1842577,2189.894778,97.21763611,0.048
12576,5.656854153,19163.5,10286.5,28000,525.8368912,2333.333376,100.8229599,0.048
13007.5,5.656854153,19928,10663,29000,534.0339252,2427.801413,101.5481186,0.048
1050,5.656854153,1520,923.5,3000,148.7914774,267.1198381,26.71582603,0.048
13380,9.071067691,20626,10992.5,30000,543.0691381,2513.014616,103.2473755,0.048
13834,9.071067691,21917.5,11352.5,31000,556.6426709,2632.55372,105.5391922,0.048
14611,7.656854153,22657,11886.5,32000,566.3415489,2607.240011,108.4908829,0.048
15154,5.656854153,23599,12316,33000,576.9551028,2674.252204,110.0285034,0.048
15632,5.656854153,24137,12716.5,34000,582.7777803,2704.494845,111.1418991,0.048
15947.5,5.656854153,24923.5,13021.5,35000,594.1309049,2835.975073,114.057106,0.048
16436,5.656854153,25954,13403.5,36000,608.0057303,2945.455302,117.6606293,0.048
16780.5,5.656854153,26644.5,13719,37000,618.6878295,3060.065474,120.0521698,0.048
17154.5,5.656854153,27294,14053,38000,629.1982294,3140.006599,122.2181396,0.048
17606,5.656854153,28173.5,14424,39000,643.009394,3206.089859,126.0893555,0.048
1399.5,5.656854153,2093.5,1239,4000,172.9084896,349.5878744,31.077528,0.048
18040.5,7.656854153,28894.5,14777.5,40000,654.2018615,3343.327448,129.4267273,0.048
18407.5,5.656854153,29652,15121.5,41000,661.0825737,3423.410708,130.1730652,0.048
18959,5.656854153,30448.5,15540.5,42000,671.5301769,3450.38127,133.2554932,0.048
19341,5.656854153,31103,15863.5,43000,678.9887117,3546.322395,135.0565796,0.048
19721.5,5.656854153,32018,16183,44000,690.3583473,3608.991442,137.2006836,0.048
20152,5.656854153,33480.5,16543.5,45000,703.9699875,3728.572176,139.3459015,0.048
20552,5.656854153,34686.5,16883.5,46000,714.9176724,3909.650384,141.5098267,0.048
21030,5.656854153,35903.5,17268,47000,725.0729332,3986.863587,142.8881683,0.048
21332,5.656854153,36815,17572,48000,734.6977713,4143.314378,145.1138611,0.048
21692,5.656854153,38198,17901.5,49000,751.1171221,4285.380394,148.9472504,0.048
1733.5,5.656854153,2526,1540.5,5000,188.9341422,387.1442233,33.92008209,0.048
22438.5,5.656854153,39534,18429.5,50000,763.5400695,4318.00781,151.2697296,0.048
22847,5.656854153,40669,18784,51000,771.9787235,4364.735732,152.7490845,0.048
23247,5.656854153,41283.5,19128,52000,779.1546555,4455.990566,154.949295,0.048
23606.5,5.656854153,42326.5,19454,53000,788.9687278,4620.098211,156.9347992,0.048
24064.5,5.656854153,43267,19841,54000,796.0656888,4687.152034,158.0483551,0.048
24696,5.656854153,44047,20293,55000,802.7936007,4732.951023,159.161972,0.048
25040.5,5.656854153,44791,20607,56000,810.5856786,4848.691138,160.802002,0.048
25459.5,5.656854153,45663.5,20950.5,57000,817.2108682,4956.958164,161.7560883,0.048
26133.5,5.656854153,46537.5,21431,58000,824.9494234,4981.141929,163.2927856,0.048
26579,5.656854153,47630.5,21809.5,59000,833.3524967,5029.869851,165.2045288,0.048
2053,7.656854153,3055,1827,6000,207.0279692,498.2985513,37.23658371,0.048
26961,5.656854153,48638,22153,60000,841.9517775,5100.195752,167.2969971,0.048
27314,5.656854153,49227,22452.5,61000,847.5676577,5209.006934,168.1555481,0.048
27683.5,5.656854153,50067.5,22784.5,62000,855.6590598,5323.173455,170.0420074,0.048
28094,5.656854153,50747.5,23133.5,63000,861.5974158,5417.683121,171.773941,0.048
28372,5.656854153,51401,23422.5,64000,867.3420991,5507.967392,173.104126,0.048
28740,5.656854153,52070,23744,65000,874.6998409,5601.32273,174.7942657,0.048
29126.5,5.656854153,52948.5,24076.5,66000,884.7632298,5725.589756,178.0653992,0.048
29660,5.656854153,54005.5,24501,67000,893.5947657,5767.146105,180.1424103,0.048
30124.5,5.656854153,55048,24894.5,68000,900.2939966,5823.957287,180.5831909,0.048
30554,5.656854153,55836.5,25245,69000,906.5736492,5919.312626,181.8475647,0.048
2477,5.656854153,3614.5,2168.5,7000,224.0081958,596.908723,40.10741425,0.048
12804,7.656854153,17138,12013,70000,497.9524984,1413.037789,92.08874512,0.009
31822,5.656854153,57279,26182,71000,918.6741297,5975.881167,184.7161102,0.048
32132,5.656854153,57884.5,26481,72000,924.6265731,6115.905552,185.9685211,0.048
32577,5.656854153,58822,26857.5,73000,931.6752402,6167.260891,186.9526367,0.048
32935.5,7.656854153,59634,27180,74000,939.458003,6264.072073,188.3355713,0.048
33276.5,5.656854153,60553.5,27500,75000,947.1266018,6402.380729,190.5578461,0.048
33710.5,5.656854153,61375,27868,76000,953.7248787,6474.463989,191.7877502,0.048
34201.5,5.656854153,61989,28260.5,77000,959.882091,6549.760453,192.9729004,0.048
34647,5.656854153,62963,28626.5,78000,967.6106386,6617.500567,194.7332611,0.048
35036,5.656854153,63691,28956.5,79000,973.1452923,6758.696525,195.3932953,0.048
2839,5.656854153,4140.5,2489.5,8000,238.3444712,664.1635562,42.79990768,0.048
35382.5,5.656854153,64449,29264.5,80000,983.2669014,6877.407202,199.0340271,0.048
3297.5,5.656854153,4809,2857,9000,257.899106,751.9453008,45.70376587,0.048
247,5.656854153,326,237,1000,68.19903266,90.22539568,12.53005886,0.009
1478,5.656854153,1877,1405,10000,159.1786335,299.1614683,27.67927361,0.004
1637.5,5.656854153,1995,1562.5,11000,162.9426593,288.9188277,28.01613998,0.004
1763,13.31370831,2147.5,1680.5,12000,169.8998417,309.5462443,28.74269295,0.004
1913.5,5.656854153,2348,1828,13000,177.6281565,307.6467495,30.3892765,0.004
2059,5.656854153,2537,1958.5,14000,184.0848707,327.6883796,31.61348534,0.004
2184.5,5.656854153,2628,2074.5,15000,187.5501177,319.6883796,32.2258873,0.004
2270.5,5.656854153,2731.5,2162.5,16000,191.3452075,351.1442233,32.4683075,0.004
2382,5.656854153,2928.5,2275,17000,197.3846192,368.0731556,33.20606232,0.004
2516,5.656854153,3090,2399.5,18000,203.6924573,357.3452338,34.58180237,0.004
2611.5,5.656854153,3242.5,2504,19000,208.3092818,387.5289993,35.39468765,0.004
324,5.656854153,455,312,2000,79.02120805,130.5096664,14.08999443,0.004
2710,5.656854153,3385.5,2608.5,20000,212.8321782,403.0853482,36.69478607,0.004
2855.5,11.07106769,3589.5,2743.5,21000,220.9759086,401.7716399,37.13332748,0.004
2959.5,7.656854153,3663,2841,22000,222.4836239,402.3574264,37.47186279,0.004
3085,5.656854153,3766,2957.5,23000,224.9313068,402.8010775,37.94850922,0.004
3195,5.656854153,3906.5,3067.5,24000,228.1395773,416.1147858,38.29914474,0.004
3330.5,9.071067691,4022,3193,25000,231.2401761,405.7300098,39.09293747,0.004
3423,7.656854153,4128.5,3285,26000,235.2315645,427.1858535,39.85609055,0.004
3535,5.656854153,4216,3404,27000,236.6474141,415.1858535,40.16230011,0.004
3641.5,5.656854153,4354.5,3500.5,28000,241.0074697,425.9137753,41.03294373,0.004
